id,name,country,collab_score,broadcast_score,commerce_score,followers_num,median_views_num,engagement_pct,price_num,field_tags,video_tags,cpv,view_rate_pct,creator_segment,price_tier,potential_group
hoanghieptiktok,Hoàng Hiệp Entertainment,Việt Nam,80.0,94.4,,3000000.0,187400.0,11.5,7453037.0,Tin tức và Giải trí,"Cuộc sống hàng ngày, Hài kịch, Âm nhạc",39.77074172892209,6.246666666666666,Mega,Medium,General / Low Priority
hoangkha3107,Ở Đây Có Bán Nỗi Buồn 😊,Việt Nam,76.4,93.35,,2000000.0,11900.0,8.024999999999999,500000.0,,Âm nhạc,42.016806722689076,0.5950000000000001,Mega,Low,General / Low Priority
hoanglananh31,Hoàng Lan Anh,Việt Nam,89.25,94.4,92.8,3700000.0,572550.0,9.370000000000001,98065145.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",171.2778709283032,15.474324324324323,Mega,Premium,Collab-ready
hoangminhhieu.120418,Hoàng Minh Hiếu,Việt Nam,83.15,92.3,,2250000.0,202500.0,4.5,20000000.0,,"Gia đình, Hát nhép, Phim ảnh & Truyền hình",98.76543209876543,9.0,Mega,High,General / Low Priority
hoangminhngoc21,Hoàng Minh Ngọc,Việt Nam,80.8,99.3,,1100000.0,54200.0,3.58,40000000.0,,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp, Trang phục",738.0073800738007,4.927272727272728,Mega,High,High Reach - Low Efficiency
hoangvinhhh,Nguyễn Hoàng Vinh,Việt Nam,78.0,93.0,,13050000.0,865250.0,9.465,13153750.0,Tin tức và Giải trí,"Cuộc sống hàng ngày, Hát nhép, Trò chơi điện tử, Âm nhạc, Ảnh tự chụp",15.202253683906385,6.630268199233716,Mega,Medium,Cost-efficient
hoangyentp,Trần Phan Hoàng Yến,Việt Nam,75.7,91.7,,849950.0,165400.0,8.295,4951019.0,"Dưỡng tóc, Làm đẹp và chăm sóc cá nhân","Hát nhép, Nhảy",29.933609431680775,19.459968233425496,Macro,Low,General / Low Priority
hoaphanspeed,HOA PHAN,Việt Nam,82.4,98.6,,1300000.0,61700.0,5.24,14969103.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sức khỏe","Cuộc sống hàng ngày, Mukbang & Nếm thức ăn, Nhảy, Phần mềm & Ứng dụng, Đồ chơi & Sưu tầm",242.61106969205835,4.746153846153846,Mega,Medium,High Reach - Low Efficiency
hoaquynh0000,Hoa Quỳnh Nở 00.00,Việt Nam,77.4,,,615550.0,24050.0,6.0649999999999995,6000000.0,,"Phát triển nghề nghiệp, Tình yêu & Mối quan hệ lãng mạn",249.48024948024948,3.907074973600845,Macro,Medium,General / Low Priority
honghotkinhte,Hóng Hớt Kinh Tế,Việt Nam,,,,1600000.0,6500.0,1.62,7000000.0,Tin tức và Giải trí,Tin tức xã hội & Sự kiện,1076.923076923077,0.40625,Mega,Medium,General / Low Priority
hongnhung020997,Hồng Nhung Trần,Việt Nam,85.7,,91.2,1500000.0,53400.0,1.62,6000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thiết bị, Tin tức và Giải trí","Du lịch, Thể thao truyền thống",112.35955056179775,3.56,Mega,Medium,General / Low Priority
hongocha2511,Hồ Ngọc Hà,Việt Nam,75.15,90.2,,1200000.0,145350.0,3.54,3216452.0,,"Cuộc sống hàng ngày, Gia đình, Phim ảnh & Truyền hình",22.12901272789818,12.112499999999999,Mega,Low,Cost-efficient
hongsoncushin9999,Nguyễn Hồng Sơn 🎈,Việt Nam,75.3,,,2300000.0,71700.0,1.18,3391322.0,,"Cuộc sống hàng ngày, Ảnh tự chụp",47.298772663877266,3.117391304347826,Mega,Low,General / Low Priority
hongthy0509,𝓗ồ𝓷𝓰𝓣𝓱𝔂🌻🐝ᰔᩚ,Việt Nam,78.7,91.8,,1300000.0,44400.0,9.47,6000000.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",135.13513513513513,3.4153846153846152,Mega,Medium,General / Low Priority
hphuoc.2003,Hồng Phước 🐰 🥕,Việt Nam,74.55,,,2300000.0,127750.0,6.885,8451494.0,,Hát nhép,66.15650880626224,5.554347826086956,Mega,Medium,General / Low Priority
ht_cos123,HT COS,Việt Nam,79.5,95.5,,1700000.0,7200.0,11.260000000000002,486983.0,"Tin tức và Giải trí, Ứng dụng",Hoạt hình & Cosplay,67.63652777777777,0.4235294117647058,Mega,Low,General / Low Priority
htchannel,Phạm Đức Hiển,Việt Nam,75.5,94.4,,5200000.0,1350000.0,4.835,15000000.0,Thực phẩm và Đồ uống,Gia đình,11.11111111111111,25.961538461538463,Mega,High,Cost-efficient
hthaoo.thanh3011,Thỏ,Việt Nam,81.1,98.25,,279650.0,210550.0,14.774999999999999,15594412.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Tin tức và Giải trí","Hát nhép, Nhảy, Ảnh tự chụp",74.06512467347423,75.29054174861433,Mid-tier,High,Collab-ready
hthuu_chuahecaolanh,Hoài Thu🏀,Việt Nam,78.0,95.8,,1400000.0,333600.0,5.6,6674099.0,Thiết bị,"Hướng dẫn & mẹo làm đẹp, Trang phục",20.006291966426858,23.82857142857143,Mega,Medium,Cost-efficient
hung.rv,HÙNG RV,Việt Nam,83.35,,,1200000.0,150100.0,1.22,7892250.0,"Công nghệ & Đồ điện tử, Cải tạo nhà cửa, Thiết bị",Sản phẩm công nghệ & Thử nghiệm,52.579946702198534,12.508333333333333,Mega,Medium,General / Low Priority
hungbavuatiente,Hùng Bá Vua Tiền Tệ,Việt Nam,75.2,,,3800000.0,32000.0,2.37,1252353.0,"Dịch vụ tài chính, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí",Cuộc sống hàng ngày,39.13603125,0.8421052631578947,Mega,Low,General / Low Priority
hungbduong,Nguyễn Quốc Hùng 🥷🏻🇻🇳,Việt Nam,75.6,,,348400.0,17700.0,5.71,478920.0,"Sức khỏe, Tin tức và Giải trí","Cuộc sống hàng ngày, Trình diễn tài năng",27.057627118644067,5.08036739380023,Mid-tier,Low,General / Low Priority
hungcamdayne,Hùng Cam Đây Nè,Việt Nam,90.2,91.6,94.4,2000000.0,77200.0,4.65,1000000.0,Game,"Tin tức thể thao, Trò chơi điện tử",12.953367875647668,3.8600000000000003,Mega,Low,General / Low Priority
hungdidu1907,Hùng Didu,Việt Nam,92.2,98.6,,1500000.0,1700000.0,10.98,43089772.0,"Chăm sóc da, Công nghệ & Đồ điện tử, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí",Tình yêu & Mối quan hệ lãng mạn,25.34692470588235,113.33333333333333,Mega,High,Awareness Booster
hungdongtinh,Hùng Đông Tinh,Việt Nam,,,,3300000.0,2100.0,2.04,5000000.0,"Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí, Tóc giả và tạo kiểu tóc",Thiết kế & chăm sóc tóc,2380.9523809523807,0.06363636363636364,Mega,Medium,General / Low Priority
hungrom97.official,Hùng Rơm,Việt Nam,73.6,,,1600000.0,947300.0,3.67,19740000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sản phẩm gia dụng, Thể thao và Hoạt động ngoài trời","Hài kịch, Âm nhạc",20.838171645729968,59.206250000000004,Mega,High,Cost-efficient
huong091283,Thu Hương,Việt Nam,76.3,,,1000000.0,176550.0,2.885,17128923.0,,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp, Mukbang & Nếm thức ăn",97.02023789294817,17.655,Mega,High,General / Low Priority
huongda99_,Hưởng Đá🧊,Việt Nam,72.05,,,1900000.0,232900.0,3.79,9413582.0,,"Hát nhép, Tình yêu & Mối quan hệ lãng mạn, Ảnh tự chụp",40.41898668956634,12.257894736842106,Mega,Medium,General / Low Priority
huongmin_,Vũ Hường 🧸ྀི,Việt Nam,73.0,,,1100000.0,32700.0,8.59,500000.0,,"Hát nhép, Nhảy, Ảnh tự chụp",15.290519877675841,2.9727272727272727,Mega,Low,General / Low Priority
huongthuf,Hương Thù,Việt Nam,80.9,100.0,,761200.0,701400.0,12.61,37442914.0,,"Hài kịch, Hướng dẫn & mẹo làm đẹp",53.38311092101511,92.14398318444562,Macro,High,Awareness Booster
hutachan_96,Huta Chan duy nhất!,Việt Nam,78.7,95.9,,749950.0,45000.0,12.625,1715667.0,,"Hoạt hình & Cosplay, Nghệ thuật",38.125933333333336,6.000400026668444,Macro,Low,General / Low Priority
huyenphi_97,Huyền Phi,Việt Nam,74.44999999999999,,,2200000.0,253600.0,2.3899999999999997,12093504.0,"Sức khỏe, Thiết bị, Thực phẩm và Đồ uống","Cuộc sống hàng ngày, Nhà cửa & Vườn tược, Nấu ăn & Công thức nấu ăn",47.68731861198738,11.527272727272727,Mega,Medium,General / Low Priority
huyenzenda94,Huyền ZenDa,Việt Nam,77.9,,,947400.0,451100.0,3.31,16770254.0,,Nhảy,37.17635557526047,47.61452396031243,Macro,High,General / Low Priority
huyn3535,Huyền,Việt Nam,89.7,94.4,,1000000.0,87600.0,13.3,5378614.0,,"Hát nhép, Nhảy",61.39970319634703,8.76,Mega,Medium,Collab-ready
huynhdangthong,Huỳnh Đăng Thông,Việt Nam,75.55,,,1100000.0,61150.0,0.6,70000000.0,,Hướng dẫn & mẹo làm đẹp,1144.726083401472,5.5590909090909095,Mega,Premium,General / Low Priority
huynhdiepylam,Hùyh Y Lam,Việt Nam,78.6,96.6,,460400.0,51250.0,11.235,3757925.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp",73.32536585365854,11.13162467419635,Mid-tier,Low,General / Low Priority
huynhhaison97,Huỳnh Hải Sơn,Việt Nam,78.2,93.0,,597500.0,22900.0,3.1799999999999997,2000000.0,,"Hài kịch, Âm nhạc",87.33624454148472,3.8326359832635983,Macro,Low,General / Low Priority
huynhmy075,Huỳnh My,Việt Nam,78.3,93.8,,1100000.0,65500.0,2.96,1285601.0,,"Cuộc sống hàng ngày, Mukbang & Nếm thức ăn, Ảnh tự chụp",19.627496183206105,5.954545454545455,Mega,Low,General / Low Priority
huynhnhy,Huỳnh Nhy,Việt Nam,78.9,97.9,,1900000.0,54600.0,5.975,14000000.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Mỹ phẩm, Ứng dụng","Hát nhép, Hướng dẫn & mẹo làm đẹp, Thiết kế & chăm sóc tóc",256.4102564102564,2.873684210526316,Mega,Medium,High Reach - Low Efficiency
huynhthanhphong1703,htp🌻,Việt Nam,77.65,,,639100.0,128500.0,4.83,15000000.0,,"Cuộc sống hàng ngày, Hài kịch",116.73151750972762,20.106399624471912,Macro,High,General / Low Priority
huypphung04_,Huy Tủi Trẻ,Việt Nam,81.35,97.2,,615400.0,143500.0,6.535,4000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Thiết bị","Cuộc sống hàng ngày, Thể thao truyền thống, Ảnh tự chụp",27.874564459930312,23.318167045823852,Macro,Low,Collab-ready
huyseoul_idol,Oppa Huy IDol,Việt Nam,78.9,91.6,,14400000.0,692800.0,7.77,60327198.0,Tin tức và Giải trí,Tiểu phẩm,87.0773643187067,4.811111111111111,Mega,Premium,General / Low Priority
huytottinh1,Huy muốn học Luật Sư🧑🏻‍⚖️,Việt Nam,82.65,96.5,,427500.0,50100.0,16.55,5000000.0,,"Hài kịch, Hát nhép, Tiểu phẩm",99.8003992015968,11.719298245614034,Mid-tier,Medium,Collab-ready
hv.badminton,Shop Cầu Lông 🏸,Việt Nam,79.55000000000001,97.9,,567300.0,216550.0,8.3,3724849.0,,Thể thao truyền thống,17.200872777649504,38.17204301075269,Macro,Low,Cost-efficient
hwang_mao,Mao Đại Nhân,Việt Nam,86.1,,,1600000.0,72750.0,2.6849999999999996,12000000.0,"Sản phẩm gia dụng, Thiết bị","Du lịch, Hướng dẫn & mẹo làm đẹp, Sản phẩm công nghệ & Thử nghiệm",164.94845360824743,4.546875,Mega,Medium,General / Low Priority
hynee.cao,HYNEE Cao Thanh Huyền,Việt Nam,76.15,90.9,,840300.0,38950.0,4.695,1704092.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác","Cuộc sống hàng ngày, Hài kịch, Tiểu phẩm",43.750757381258026,4.635249315720576,Macro,Low,General / Low Priority
hzangg2111,z_angg,Việt Nam,85.3,,,660850.0,33600.0,8.4,1889409.0,,Hướng dẫn & mẹo làm đẹp,56.23241071428571,5.08436105016267,Macro,Low,Collab-ready
iam_bigboss.ss,Big Boss✅,Việt Nam,80.8,98.7,,370100.0,7000.0,9.2,200000.0,,Chăm sóc thú cưng,28.571428571428573,1.8913807079167793,Mid-tier,Low,Collab-ready
iamhiepmusic.02,NTH Music 🎧,Việt Nam,74.9,,,1600000.0,93500.0,5.81,5485036.0,,Âm nhạc,58.66348663101604,5.84375,Mega,Medium,General / Low Priority
iamsarajoe,sara joe,Việt Nam,78.6,99.3,,3300000.0,1000000.0,10.52,4333809.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm","Hát nhép, Nhảy",4.333809,30.303030303030305,Mega,Low,Awareness Booster
iamsillycatfish,Catfish Blox,Việt Nam,81.2,97.55,,1200000.0,441850.0,9.094999999999999,200000000.0,,Trò chơi điện tử,452.6422994228811,36.82083333333333,Mega,Premium,Awareness Booster
ibcuathuan,THUAN,Việt Nam,77.94999999999999,94.4,,975000.0,107150.0,4.12,14193373.0,"Công nghệ & Đồ điện tử, Làm đẹp và chăm sóc cá nhân, Nước hoa","Hài kịch, Mukbang & Nếm thức ăn, Thiết kế & chăm sóc tóc",132.46265048996733,10.98974358974359,Macro,Medium,General / Low Priority
icyfoxxvn,ɪᴄʏ•ғᴏxx,Việt Nam,77.6,,,470950.0,75450.0,7.1850000000000005,2500000.0,,Trò chơi điện tử,33.13452617627568,16.020809003078885,Mid-tier,Low,General / Low Priority
imminayoung,I'm Mina Young,Việt Nam,76.19999999999999,93.1,,1100000.0,94150.0,5.505,20000000.0,,"Cuộc sống hàng ngày, Hát nhép, Nhảy, Trang phục",212.42697822623472,8.559090909090909,Mega,High,General / Low Priority
imtuyet_,Ngọc Tuyết,Việt Nam,79.25,93.1,,374700.0,49350.0,14.0,4203032.0,,"Hát nhép, Nhảy",85.16782168186424,13.170536429143315,Mid-tier,Low,General / Low Priority
inori.entertainment,INORI ENTERTAINMENT,Việt Nam,77.44999999999999,,,1400000.0,3600.0,4.14,360880.0,,"Phim ảnh & Truyền hình, Tin tức giải trí",100.24444444444444,0.2571428571428571,Mega,Low,General / Low Priority
ising52hz,52Hz,Việt Nam,77.5,93.7,,894800.0,215250.0,11.59,2000000.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa","Nhảy, Âm nhạc",9.291521486643438,24.055654894948592,Macro,Low,Cost-efficient
itscongtuan,Công Tuấn,Việt Nam,76.3,,,1900000.0,57750.0,1.955,5235562.0,,Trình diễn tài năng,90.65908225108225,3.039473684210526,Mega,Medium,General / Low Priority
itsdunggee,Dũng Gee,Việt Nam,76.3,91.94999999999999,,4700000.0,1400000.0,3.91,21447134.0,,,15.319381428571429,29.78723404255319,Mega,High,Cost-efficient
itsmaicorn,Mai Ngô,Việt Nam,77.9,94.05,,1000000.0,95850.0,5.17,9319688.0,"Công nghệ & Đồ điện tử, Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác","Nhảy, Phim ảnh & Truyền hình, Thể dục, Trang phục",97.23200834637454,9.585,Mega,Medium,General / Low Priority
itsmevinh,itsmevinh,Việt Nam,93.6,96.6,97.6,330100.0,28600.0,2.5,13000000.0,Tin tức và Giải trí,"Du lịch, Sản phẩm công nghệ & Thử nghiệm",454.54545454545456,8.664041199636474,Mid-tier,Medium,All-round Potential
iuoilaiu_000,Ridung.iuoilaiu,Việt Nam,72.9,,,1900000.0,511600.0,6.17,5007720.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng)",Hướng dẫn & mẹo làm đẹp,9.78835027365129,26.92631578947368,Mega,Medium,Cost-efficient
janenguyen2610,Jane Nguyen,Việt Nam,87.65,92.3,90.80000000000001,1500000.0,81250.0,3.1550000000000002,3000000.0,Dịch vụ đời sống,"DIY & Mẹo vặt đời sống, Nghệ thuật, Đồ chơi & Sưu tầm",36.92307692307692,5.416666666666667,Mega,Low,General / Low Priority
janishalival,𝙑𝙚𝙧𝙢𝙤𝙪𝙩𝙝,Việt Nam,80.8,99.4,,1600000.0,3600.0,12.24,160000.0,,"Nhảy, Thể dục, Trình diễn tài năng",44.44444444444444,0.22499999999999998,Mega,Low,Collab-ready
jayson.lei,Jaysonlei,Việt Nam,78.85,95.8,,366450.0,111000.0,16.605,5995990.0,,"Hát nhép, Nhảy, Phim ảnh & Truyền hình, Âm nhạc",54.01792792792793,30.29062627916496,Mid-tier,Medium,General / Low Priority
jeeker97,Jeeker,Việt Nam,79.9,92.3,,4350000.0,403100.0,9.219999999999999,10000000.0,,,24.807740014884644,9.266666666666666,Mega,Medium,General / Low Priority
jessdiem2088,Jessica Diễm,Việt Nam,76.6,,,568500.0,29900.0,2.08,4591916.0,,"Bé, Gia đình, Mukbang & Nếm thức ăn",153.57578595317725,5.259454705364996,Macro,Low,General / Low Priority
jessekeira,🇻🇳 Jesse & Keira 🇨🇳,Việt Nam,79.4,97.2,,400200.0,827900.0,6.35,40965584.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí","Khám phá nhà hàng, Mukbang & Nếm thức ăn",49.481318999879214,206.87156421789106,Mid-tier,High,Awareness Booster
jettvn,Jett,Việt Nam,80.0,97.4,,825100.0,8700.0,8.28,500000.0,,Trò chơi điện tử,57.47126436781609,1.0544176463458974,Macro,Low,General / Low Priority
jihun_22032005,Tuấn Anh Jihun,Việt Nam,76.05,92.1,,1000000.0,41750.0,6.82,6489995.0,,"Cuộc sống hàng ngày, Nhảy",155.44898203592814,4.175,Mega,Medium,General / Low Priority
jiji5104,jiji,Việt Nam,81.0,99.3,,212200.0,37600.0,15.18,500000.0,,Chăm sóc thú cưng,13.297872340425531,17.7191328934967,Mid-tier,Low,Collab-ready
jinyin2021,Cô em thú dị,Việt Nam,75.8,94.4,,2400000.0,472800.0,6.234999999999999,17099875.0,Tin tức và Giải trí,Tiểu phẩm,36.167248307952626,19.7,Mega,High,General / Low Priority
jjhahehi,Tama,Việt Nam,78.65,96.15,,1100000.0,246450.0,12.46,12045256.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Mỹ phẩm, Tin tức và Giải trí","Hát nhép, Nhảy",48.87504970582268,22.404545454545456,Mega,Medium,General / Low Priority
jmancurly,jmancurly,Việt Nam,78.1,92.7,,1500000.0,149350.0,4.4,5412166.0,,"Hoạt hình & Cosplay, Hài kịch, Trò chơi điện tử",36.23813860060261,9.956666666666667,Mega,Medium,General / Low Priority
jolipolicouture,JoliPoli,Việt Nam,77.6,91.6,,516600.0,111900.0,5.61,12861388.0,,"Phim ảnh & Truyền hình, Trang phục",114.93644325290438,21.660859465737513,Macro,Medium,General / Low Priority
jolly011009,Thích ăn Jollibee,Việt Nam,89.65,94.75,94.4,758900.0,126150.0,5.94,9445010.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Thiết bị, Thương mại điện tử (không dùng ứng dụng)",Hướng dẫn & mẹo làm đẹp,74.8712643678161,16.622743444459083,Macro,Medium,Collab-ready
jsol.dreams,JSOL,Việt Nam,76.0,91.6,,5700000.0,522000.0,7.06,7964815.0,"Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí, Tóc giả và tạo kiểu tóc","Cuộc sống hàng ngày, Nhảy, Âm nhạc",15.258266283524904,9.157894736842104,Mega,Medium,Cost-efficient
jujubabi_,J U L I A,Việt Nam,79.4,98.7,,700500.0,61300.0,12.8,5500000.0,Tin tức và Giải trí,Hoạt hình & Cosplay,89.7226753670473,8.750892219842969,Macro,Medium,General / Low Priority
junpham2407,Jun Pham,Việt Nam,73.5,91.8,,1700000.0,64700.0,9.05,2645849.0,Tin tức và Giải trí,"Phim ảnh & Truyền hình, Âm nhạc",40.894111282843895,3.8058823529411763,Mega,Low,General / Low Priority
justbinhan,Bình Ann🤍,Việt Nam,87.4,,95.2,584700.0,144000.0,3.78,1000000.0,,"Hướng dẫn & mẹo làm đẹp, Nhảy",6.944444444444445,24.628014366341713,Macro,Low,General / Low Priority
justinaxiexcl,justinaxiexcl,Việt Nam,78.35,93.75,,487650.0,60700.0,12.625,1000000.0,,"Hoạt hình & Cosplay, Thiết kế & chăm sóc tóc",16.474464579901152,12.447452066030964,Mid-tier,Low,General / Low Priority
k1gaming2001dz,k1gaming2001dz,Việt Nam,79.9,93.7,,1050000.0,250300.0,6.07,3000000.0,,"Cuộc sống hàng ngày, Phỏng vấn đường phố & Thử nghiệm xã hội, Trò chơi điện tử",11.985617259288853,23.83809523809524,Mega,Low,Cost-efficient
k4tii_wxnt,kati aka GMMTV ♡,Việt Nam,90.9,96.15,97.6,548850.0,206200.0,7.050000000000001,2000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sức khỏe","Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",9.699321047526674,37.56946342352191,Macro,Low,All-round Potential
kairontv.210,Kairon TV,Việt Nam,78.1,95.1,,2400000.0,828700.0,8.08,53212760.0,Ứng dụng,"Cuộc sống hàng ngày, Nhảy, Âm nhạc",64.21233256908411,34.52916666666667,Mega,Premium,General / Low Priority
kalin.2410,Khánh Linh Lê,Việt Nam,79.25,96.6,,480800.0,39150.0,8.84,2875643.0,,"Gia đình, Hát nhép",73.45192848020434,8.142678868552412,Mid-tier,Low,General / Low Priority
kamuimammam,Kamui Ăn(g) Nhăng Nhăng,Việt Nam,91.6,,97.6,624750.0,267600.0,4.93,12500000.0,,Mukbang & Nếm thức ăn,46.71150971599402,42.83313325330132,Macro,Medium,General / Low Priority
kamuitv,Kamui TV,Việt Nam,92.9,93.0,97.6,2100000.0,1000000.0,4.26,15000000.0,,"Bé, Cuộc sống hàng ngày, Gia đình",15.0,47.61904761904761,Mega,High,Cost-efficient
kdoan08062005,Khánh Đoàn,Việt Nam,76.2,,,838400.0,1000000.0,3.39,10426214.0,,Trò chơi điện tử,10.426214,119.27480916030535,Macro,Medium,Cost-efficient
